Puntaje estudiante;;;;;;;;;;Municipio estudiante;;;Departamento estudiante;
Puntaje total;ESTU_CONSECUTIVO;PUNT_LENGUAJE;PUNT_MATEMATICAS;PUNT_C_SOCIALES;PUNT_FILOSOFIA;PUNT_BIOLOGIA;PUNT_QUIMICA;PUNT_FISICA;PUNT_INGLES;CODIGO;ESTU_RESIDE_MCPIO;;CODIGO;DEPARTAMENTO
372;SABER1120121036881;52;57;44;36;51;50;40;42;;;;;
405;SABER1120121036882;56;44;55;37;51;56;49;57;;;;;
404;SABER1120121036883;54;49;44;45;45;52;60;55;;;;;
342;SABER1120121036884;48;46;51;39;42;40;39;37;;;;;
378;SABER1120121036885;50;54;49;43;53;52;44;33;;;;;
372;SABER1120121036886;54;49;40;36;45;52;40;56;;;;;
296;SABER1120121036887;50;43;36;30;26;38;33;40;;;;;
320;SABER1120121036888;46;49;31;29;37;50;39;39;;;;;
391;SABER1120121036889;52;43;51;43;45;57;57;43;;;;;
326;SABER1120121036890;46;40;44;30;40;44;43;39;;;;;
480;SABER1120121036891;59;59;58;58;55;60;59;72;;;;;
289;SABER1120121036892;44;40;40;36;30;29;33;37;;;;;
404;SABER1120121036893;63;59;47;43;51;54;39;48;;;;;
448;SABER1120121036894;54;63;60;49;53;55;59;55;;;;;
335;SABER1120121036895;46;34;40;41;45;38;49;42;;;;;
560;SABER1120121036896;69;99;58;65;63;60;66;80;;;;;
396;SABER1120121036897;54;71;44;39;37;52;62;37;;;;;
405;SABER1120121036898;59;51;49;44;53;51;48;50;;;;;
384;SABER1120121036899;61;43;47;46;53;47;47;40;;;;;
393;SABER1120121036900;61;46;46;41;55;52;44;48;;;;;
386;SABER1120121036901;48;55;46;48;55;45;52;37;;;;;
378;SABER1120121036902;60;54;48;37;43;54;45;37;;;;;
445;SABER1120121036903;65;48;48;67;51;62;34;70;;;;;
384;SABER1120121036904;60;48;50;49;45;44;42;46;;;;;
427;SABER1120121036905;46;63;53;45;53;58;54;55;;;;;
388;SABER1120121036906;62;42;46;33;51;54;57;43;;;;;
460;SABER1120121036907;67;48;55;45;53;58;57;77;;;;;
364;SABER1120121036908;50;47;46;40;44;46;54;37;;;;;
394;SABER1120121036909;56;44;55;48;49;50;44;48;;;;;
378;SABER1120121036910;54;49;52;42;49;51;42;39;;;;;
356;SABER1120121036911;61;43;46;35;46;39;51;35;;;;;
400;SABER1120121036912;59;43;51;52;49;53;48;45;;;;;
403;SABER1120121036913;56;43;56;55;49;47;52;45;;;;;
412;SABER1120121036914;61;54;49;57;63;59;46;23;;;;;
352;SABER1120121036915;63;40;44;53;42;41;36;33;;;;;
480;SABER1120121036916;66;69;60;58;53;58;63;53;;;;;
399;SABER1120121036917;50;51;45;50;45;52;49;57;;;;;
392;SABER1120121036918;54;60;47;43;49;49;50;40;;;;;
362;SABER1120121036919;52;52;46;37;46;40;47;42;;;;;
423;SABER1120121036920;57;57;55;57;37;57;52;51;;;;;
356;SABER1120121036921;50;54;50;38;37;47;40;40;;;;;
452;SABER1120121036922;54;54;54;63;53;55;62;57;;;;;
400;SABER1120121036923;56;40;56;50;47;55;54;42;;;;;
373;SABER1120121036924;46;46;53;41;30;58;52;47;;;;;
392;SABER1120121036925;46;49;48;48;54;48;49;50;;;;;
297;SABER1120121036926;41;34;28;34;33;43;42;42;;;;;
474;SABER1120121036927;66;63;57;63;56;53;66;50;;;;;
462;SABER1120121036928;57;57;55;66;56;55;65;51;;;;;
482;SABER1120121036929;63;57;58;69;51;62;63;59;;;;;
422;SABER1120121036930;59;62;55;53;46;54;47;46;;;;;
369;SABER1120121036931;50;43;54;48;46;50;36;42;;;;;
409;SABER1120121036932;61;40;58;53;49;52;57;39;;;;;
299;SABER1120121036933;35;33;31;31;42;49;39;39;;;;;
383;SABER1120121036934;46;46;36;41;56;45;60;53;;;;;
334;SABER1120121036935;38;46;49;39;39;42;44;37;;;;;
408;SABER1120121036936;57;40;55;48;42;57;46;63;;;;;
337;SABER1120121036937;46;46;45;29;49;41;39;42;;;;;
408;SABER1120121036938;61;52;52;39;42;45;47;70;;;;;
447;SABER1120121036939;59;57;53;48;55;60;52;63;;;;;
377;SABER1120121036940;54;43;48;43;55;45;52;37;;;;;
313;SABER1120121036941;38;37;46;26;39;44;44;39;;;;;
316;SABER1120121036942;48;34;54;44;24;45;28;39;;;;;
468;SABER1120121036943;61;65;54;53;60;56;60;59;;;;;
369;SABER1120121036944;54;40;56;45;40;42;46;46;;;;;
340;SABER1120121036945;50;40;49;37;44;39;36;45;;;;;
335;SABER1120121036946;50;49;39;44;39;39;36;39;;;;;
517;SABER1120121036947;69;59;62;60;56;59;69;83;;;;;
431;SABER1120121036948;48;65;58;38;56;55;63;48;;;;;
477;SABER1120121036949;50;49;57;54;66;61;72;68;;;;;
384;SABER1120121036950;61;49;55;52;36;43;45;43;;;;;
370;SABER1120121036951;44;47;46;42;51;59;42;39;;;;;
327;SABER1120121036952;50;25;38;39;51;45;39;40;;;;;
360;SABER1120121036953;61;40;45;31;39;54;50;40;;;;;
421;SABER1120121036954;57;62;58;52;47;50;52;43;;;;;
343;SABER1120121036955;48;51;38;33;30;38;46;59;;;;;
363;SABER1120121036956;56;37;44;36;45;48;46;51;;;;;
315;SABER1120121036957;44;49;31;32;33;45;42;39;;;;;
447;SABER1120121036958;54;65;54;50;51;60;63;50;;;;;
408;SABER1120121036959;57;59;51;46;53;52;50;40;;;;;
379;SABER1120121036960;48;55;49;34;46;45;54;48;;;;;
469;SABER1120121036961;63;57;57;48;66;63;72;43;;;;;
368;SABER1120121036962;61;46;58;48;26;36;47;46;;;;;
391;SABER1120121036963;50;47;55;39;46;52;42;60;;;;;
432;SABER1120121036964;63;62;55;48;55;58;44;47;;;;;
377;SABER1120121036965;61;43;50;37;56;51;39;40;;;;;
382;SABER1120121036966;48;52;49;38;56;42;49;48;;;;;
350;SABER1120121036967;46;46;45;45;45;38;46;39;;;;;
314;SABER1120121036968;46;40;38;34;30;40;47;39;;;;;
340;SABER1120121036969;50;43;44;36;37;45;40;45;;;;;
416;SABER1120121036970;54;52;57;41;55;43;55;59;;;;;
346;SABER1120121036971;48;40;47;41;45;42;43;40;;;;;
359;SABER1120121036972;61;40;48;44;46;50;28;42;;;;;
381;SABER1120121036973;50;74;44;41;42;40;57;33;;;;;
327;SABER1120121036974;41;52;38;29;46;40;39;42;;;;;
293;SABER1120121036975;48;33;28;32;44;37;42;29;;;;;
313;SABER1120121036976;46;44;36;36;37;32;40;42;;;;;
288;SABER1120121036977;41;37;28;34;33;39;39;37;;;;;
309;SABER1120121036978;46;41;49;32;30;33;39;39;;;;;
323;SABER1120121036979;44;40;42;32;42;43;45;35;;;;;
330;SABER1120121036980;39;44;41;26;51;44;42;43;;;;;
72;SABER1120121036981;19;0;12;3;12;18;8;0;;;;;
328;SABER1120121036982;39;43;42;32;42;40;47;43;;;;;
317;SABER1120121036983;46;25;51;37;30;47;44;37;;;;;
327;SABER1120121036984;41;46;38;35;44;39;45;39;;;;;
230;SABER1120121036985;38;30;0;32;42;43;28;17;;;;;
322;SABER1120121036986;50;37;49;39;39;38;33;37;;;;;
403;SABER1120121036987;61;52;44;50;49;47;40;60;;;;;
245;SABER1120121036988;26;33;40;19;45;44;24;14;;;;;
340;SABER1120121036989;56;47;46;29;49;39;32;42;;;;;
360;SABER1120121036990;54;55;46;42;44;37;39;43;;;;;
348;SABER1120121036991;54;37;52;50;44;45;24;42;;;;;
263;SABER1120121036992;35;34;38;26;39;37;23;31;;;;;
305;SABER1120121036993;46;52;49;1;39;39;36;43;;;;;
331;SABER1120121036994;56;41;48;44;42;39;16;45;;;;;
339;SABER1120121036995;44;49;34;31;51;45;39;46;;;;;
345;SABER1120121036996;56;49;44;36;42;39;42;37;;;;;
277;SABER1120121036997;48;24;31;22;42;32;39;39;;;;;
357;SABER1120121036998;56;40;47;38;45;45;49;37;;;;;
345;SABER1120121036999;38;54;44;43;55;43;39;29;;;;;
288;SABER1120121037000;39;44;46;11;42;35;42;29;;;;;
399;SABER1120121037001;56;57;50;40;49;55;45;47;;;;;
295;SABER1120121037002;38;29;40;29;39;38;39;43;;;;;
334;SABER1120121037003;41;41;49;41;48;49;25;40;;;;;
338;SABER1120121037004;44;49;38;41;30;47;52;37;;;;;
327;SABER1120121037005;44;30;47;32;44;51;36;43;;;;;
288;SABER1120121037006;44;25;40;18;44;49;29;39;;;;;
328;SABER1120121037007;48;40;47;41;42;38;33;39;;;;;
361;SABER1120121037008;48;57;41;37;37;54;44;43;;;;;
345;SABER1120121037009;57;29;51;41;44;42;42;39;;;;;
295;SABER1120121037010;44;34;41;32;36;32;39;37;;;;;
333;SABER1120121037011;39;43;42;36;45;42;46;40;;;;;
335;SABER1120121037012;39;44;39;40;39;45;42;47;;;;;
314;SABER1120121037013;41;41;41;41;40;40;33;37;;;;;
310;SABER1120121037014;50;29;44;39;42;35;29;42;;;;;
312;SABER1120121037015;44;43;36;29;39;37;42;42;;;;;
344;SABER1120121037016;50;43;44;39;44;39;42;43;;;;;
392;SABER1120121037017;59;60;42;43;46;50;49;43;;;;;
319;SABER1120121037018;32;37;36;41;47;38;49;39;;;;;
341;SABER1120121037019;50;54;45;37;36;45;39;35;;;;;
457;SABER1120121037020;52;66;53;61;55;56;71;43;;;;;
385;SABER1120121037021;52;51;51;26;55;52;55;43;;;;;
365;SABER1120121037022;61;49;45;36;49;47;32;46;;;;;
419;SABER1120121037023;52;59;47;50;54;57;54;46;;;;;
338;SABER1120121037024;48;43;45;32;42;38;47;43;;;;;
383;SABER1120121037025;52;37;50;45;47;52;49;51;;;;;
353;SABER1120121037026;57;46;45;39;42;45;42;37;;;;;
399;SABER1120121037027;50;49;58;48;51;57;43;43;;;;;
358;SABER1120121037028;50;60;49;39;46;29;50;35;;;;;
274;SABER1120121037029;35;43;36;34;44;35;24;23;;;;;
305;SABER1120121037030;46;43;34;36;34;38;37;37;;;;;
418;SABER1120121037031;59;60;46;30;51;59;60;53;;;;;
384;SABER1120121037032;50;49;42;41;56;48;63;35;;;;;
443;SABER1120121037033;59;62;54;48;56;57;54;53;;;;;
398;SABER1120121037034;54;46;52;53;53;39;50;51;;;;;
593;SABER1120121037035;79;99;58;75;55;73;66;88;;;;;
504;SABER1120121037036;50;71;64;55;51;62;68;83;;;;;
615;SABER1120121037037;63;79;76;86;74;63;86;88;;;;;
563;SABER1120121037038;68;71;60;71;70;63;72;88;;;;;
595;SABER1120121037039;66;71;69;98;62;58;75;96;;;;;
584;SABER1120121037040;59;89;64;63;87;66;76;80;;;;;
612;SABER1120121037041;66;99;67;65;73;73;77;92;;;;;
584;SABER1120121037042;72;84;55;63;63;70;81;96;;;;;
549;SABER1120121037043;63;72;57;72;49;59;81;96;;;;;
567;SABER1120121037044;57;84;62;77;66;63;66;92;;;;;
487;SABER1120121037045;56;72;49;52;53;55;62;88;;;;;
529;SABER1120121037046;68;71;57;65;58;56;66;88;;;;;
515;SABER1120121037047;61;68;56;66;53;53;62;96;;;;;
550;SABER1120121037048;74;75;60;53;63;68;69;88;;;;;
516;SABER1120121037049;57;71;51;53;60;60;68;96;;;;;
575;SABER1120121037050;63;83;60;67;66;77;76;83;;;;;
505;SABER1120121037051;65;65;52;52;56;63;69;83;;;;;
525;SABER1120121037052;61;69;55;55;57;60;68;100;;;;;
470;SABER1120121037053;52;66;51;53;57;54;57;80;;;;;
560;SABER1120121037054;63;78;60;61;69;56;77;96;;;;;
539;SABER1120121037055;59;69;67;53;62;65;68;96;;;;;
528;SABER1120121037056;62;75;57;67;61;56;70;80;;;;;
527;SABER1120121037057;66;66;65;57;61;59;76;77;;;;;
602;SABER1120121037058;69;84;70;67;73;66;81;92;;;;;
519;SABER1120121037059;69;74;56;53;69;58;63;77;;;;;
524;SABER1120121037060;67;75;57;75;55;62;61;72;;;;;
493;SABER1120121037061;65;51;50;63;51;60;70;83;;;;;
537;SABER1120121037062;67;75;60;63;57;56;67;92;;;;;
495;SABER1120121037063;59;68;55;45;58;61;66;83;;;;;
555;SABER1120121037064;61;84;62;58;58;54;82;96;;;;;
526;SABER1120121037065;69;75;53;55;56;61;69;88;;;;;
523;SABER1120121037066;61;68;54;69;51;60;72;88;;;;;
454;SABER1120121037067;59;57;52;39;58;49;72;68;;;;;
404;SABER1120121037068;54;52;45;44;49;59;54;47;;;;;
311;SABER1120121037069;54;40;38;43;42;36;18;40;;;;;
382;SABER1120121037070;54;43;49;44;53;55;39;45;;;;;
358;SABER1120121037071;50;47;51;38;40;52;43;37;;;;;
363;SABER1120121037072;50;52;46;39;42;47;44;43;;;;;
338;SABER1120121037073;44;47;42;39;34;50;42;40;;;;;
440;SABER1120121037074;61;54;55;50;54;55;60;51;;;;;
321;SABER1120121037075;48;40;45;37;44;39;39;29;;;;;
382;SABER1120121037076;50;57;52;39;39;54;52;39;;;;;
327;SABER1120121037077;46;44;39;46;34;47;36;35;;;;;
357;SABER1120121037078;48;46;42;46;39;47;44;45;;;;;
455;SABER1120121037079;61;57;52;58;57;58;52;60;;;;;
391;SABER1120121037080;48;54;49;50;51;53;43;43;;;;;
363;SABER1120121037081;59;40;49;46;53;40;39;37;;;;;
362;SABER1120121037082;41;54;56;41;45;40;52;33;;;;;
451;SABER1120121037083;63;57;60;48;61;52;54;56;;;;;
362;SABER1120121037084;52;34;50;47;46;45;48;40;;;;;
306;SABER1120121037085;41;40;40;29;34;36;44;42;;;;;
327;SABER1120121037086;44;52;33;36;45;40;46;31;;;;;
395;SABER1120121037087;59;54;58;52;45;44;40;43;;;;;
421;SABER1120121037088;50;57;50;45;51;57;52;59;;;;;
344;SABER1120121037089;48;40;44;36;42;49;42;43;;;;;
316;SABER1120121037090;48;40;36;30;42;44;37;39;;;;;
276;SABER1120121037091;32;29;45;23;47;47;24;29;;;;;
328;SABER1120121037092;48;43;48;26;42;45;39;37;;;;;
344;SABER1120121037093;54;52;44;39;39;45;42;29;;;;;
356;SABER1120121037094;48;55;39;32;51;45;36;50;;;;;
440;SABER1120121037095;61;65;62;36;51;56;52;57;;;;;
337;SABER1120121037096;46;47;49;36;33;37;42;47;;;;;
269;SABER1120121037097;48;25;31;42;29;39;32;23;;;;;
425;SABER1120121037098;54;60;60;53;46;45;62;45;;;;;
295;SABER1120121037099;48;37;34;26;42;39;32;37;;;;;
412;SABER1120121037100;59;62;50;46;51;52;50;42;;;;;
339;SABER1120121037101;44;52;44;33;49;40;54;23;;;;;
369;SABER1120121037102;48;40;42;47;46;50;57;39;;;;;
432;SABER1120121037103;48;60;51;50;54;59;63;47;;;;;
323;SABER1120121037104;48;37;38;33;51;40;33;43;;;;;
408;SABER1120121037105;59;54;47;45;56;48;52;47;;;;;
394;SABER1120121037106;50;59;53;43;44;54;49;42;;;;;
342;SABER1120121037107;48;52;45;32;37;44;44;40;;;;;
305;SABER1120121037108;39;43;45;27;34;40;46;31;;;;;
381;SABER1120121037109;50;43;49;48;42;52;52;45;;;;;
365;SABER1120121037110;48;37;51;40;44;50;48;47;;;;;
331;SABER1120121037111;48;41;36;32;39;44;52;39;;;;;
386;SABER1120121037112;59;59;53;39;51;47;33;45;;;;;
340;SABER1120121037113;54;29;52;35;49;46;42;33;;;;;
358;SABER1120121037114;52;51;47;48;44;44;39;33;;;;;
303;SABER1120121037115;46;43;45;34;36;37;39;23;;;;;
322;SABER1120121037116;41;47;39;26;46;45;36;42;;;;;
463;SABER1120121037117;48;65;55;55;60;65;47;68;;;;;
400;SABER1120121037118;48;54;51;52;54;53;46;42;;;;;
308;SABER1120121037119;41;37;33;34;42;39;39;43;;;;;
423;SABER1120121037120;54;54;47;38;51;55;63;61;;;;;
375;SABER1120121037121;50;62;33;41;49;52;49;39;;;;;
315;SABER1120121037122;46;46;36;36;30;47;37;37;;;;;
395;SABER1120121037123;52;57;45;41;46;58;54;42;;;;;
334;SABER1120121037124;50;57;40;32;42;37;45;31;;;;;
421;SABER1120121037125;59;60;41;49;49;53;51;59;;;;;
400;SABER1120121037126;59;52;49;36;51;62;52;39;;;;;
467;SABER1120121037127;56;72;51;50;62;65;59;52;;;;;
452;SABER1120121037128;61;68;58;36;56;61;69;43;;;;;
351;SABER1120121037129;46;47;41;36;51;43;50;37;;;;;
386;SABER1120121037130;57;54;52;41;48;45;36;53;;;;;
514;SABER1120121037131;65;84;44;61;68;56;75;61;;;;;
333;SABER1120121037132;44;40;40;48;42;47;37;35;;;;;
313;SABER1120121037133;44;40;42;30;37;38;43;39;;;;;
413;SABER1120121037134;56;52;49;53;58;54;39;52;;;;;
452;SABER1120121037135;54;57;65;52;61;63;57;43;;;;;
396;SABER1120121037136;54;54;52;41;54;47;46;48;;;;;
380;SABER1120121037137;46;57;47;44;53;50;36;47;;;;;
393;SABER1120121037138;50;51;48;37;58;53;54;42;;;;;
425;SABER1120121037139;56;57;54;47;49;57;54;51;;;;;
351;SABER1120121037140;52;44;36;43;48;44;49;35;;;;;
439;SABER1120121037141;61;49;52;47;56;51;62;61;;;;;
375;SABER1120121037142;50;51;51;42;58;39;32;52;;;;;
333;SABER1120121037143;44;41;41;34;44;50;42;37;;;;;
395;SABER1120121037144;50;60;51;44;46;53;48;43;;;;;
328;SABER1120121037145;48;43;42;37;42;44;39;33;;;;;
460;SABER1120121037146;52;60;48;55;58;57;69;61;;;;;
438;SABER1120121037147;61;62;51;48;55;56;59;46;;;;;
399;SABER1120121037148;52;60;52;41;53;54;47;40;;;;;
341;SABER1120121037149;52;43;38;41;42;39;44;42;;;;;
407;SABER1120121037150;54;46;47;43;51;53;63;50;;;;;
334;SABER1120121037151;52;49;42;34;44;40;44;29;;;;;
365;SABER1120121037152;48;52;47;45;45;48;40;40;;;;;
369;SABER1120121037153;44;49;46;41;45;52;49;43;;;;;
370;SABER1120121037154;52;60;39;32;48;49;42;48;;;;;
376;SABER1120121037155;63;34;48;43;42;52;49;45;;;;;
316;SABER1120121037156;44;37;38;29;51;46;36;35;;;;;
361;SABER1120121037157;54;55;41;37;53;47;39;35;;;;;
373;SABER1120121037158;54;54;52;42;51;39;42;39;;;;;
337;SABER1120121037159;57;33;51;36;47;47;40;26;;;;;
328;SABER1120121037160;57;37;40;30;37;47;43;37;;;;;
473;SABER1120121037161;54;91;55;53;46;60;71;43;;;;;
432;SABER1120121037162;50;63;55;48;53;56;62;45;;;;;
386;SABER1120121037163;56;57;50;41;51;50;39;42;;;;;
366;SABER1120121037164;56;49;49;39;48;44;39;42;;;;;
361;SABER1120121037165;52;46;42;38;49;52;43;39;;;;;
416;SABER1120121037166;52;54;55;48;51;50;49;57;;;;;
393;SABER1120121037167;61;47;51;45;40;57;49;43;;;;;
349;SABER1120121037168;52;43;42;34;44;47;42;45;;;;;
363;SABER1120121037169;54;54;42;43;49;45;36;40;;;;;
349;SABER1120121037170;52;44;46;39;42;45;44;37;;;;;
343;SABER1120121037171;39;44;53;32;44;40;44;47;;;;;
425;SABER1120121037172;52;57;44;50;60;60;54;48;;;;;
429;SABER1120121037173;59;69;53;23;58;57;57;53;;;;;
472;SABER1120121037174;61;83;53;39;55;54;57;70;;;;;
384;SABER1120121037175;61;37;58;30;51;48;43;56;;;;;
412;SABER1120121037176;50;59;38;41;58;57;57;52;;;;;
516;SABER1120121037177;59;65;56;64;62;65;68;77;;;;;
356;SABER1120121037178;63;37;46;37;48;49;29;47;;;;;
469;SABER1120121037179;61;57;58;55;54;55;69;60;;;;;
469;SABER1120121037180;56;51;56;71;51;53;59;72;;;;;
417;SABER1120121037181;52;63;51;42;44;55;57;53;;;;;
401;SABER1120121037182;54;49;46;55;46;58;36;57;;;;;
475;SABER1120121037183;61;63;53;49;46;71;69;63;;;;;
395;SABER1120121037184;54;46;46;49;39;59;59;43;;;;;
422;SABER1120121037185;61;51;53;41;49;58;52;57;;;;;
560;SABER1120121037186;66;78;52;86;63;77;81;57;;;;;
499;SABER1120121037187;59;71;53;53;51;73;69;70;;;;;
402;SABER1120121037188;48;65;47;23;47;61;60;51;;;;;
387;SABER1120121037189;59;52;41;30;51;57;46;51;;;;;
366;SABER1120121037190;50;47;46;26;44;47;54;52;;;;;
487;SABER1120121037191;59;54;64;60;58;55;69;68;;;;;
345;SABER1120121037192;59;49;42;36;46;43;39;31;;;;;
368;SABER1120121037193;54;44;42;40;44;46;39;59;;;;;
392;SABER1120121037194;50;49;42;52;49;53;49;48;;;;;
395;SABER1120121037195;52;54;44;50;46;42;54;53;;;;;
391;SABER1120121037196;57;49;58;53;42;50;39;43;;;;;
501;SABER1120121037197;66;69;62;60;58;61;60;65;;;;;
384;SABER1120121037198;54;49;47;43;37;56;47;51;;;;;
381;SABER1120121037199;54;37;51;43;49;55;49;43;;;;;
470;SABER1120121037200;57;65;50;50;58;60;69;61;;;;;
505;SABER1120121037201;59;83;55;54;49;66;69;70;;;;;
327;SABER1120121037202;54;46;36;46;42;32;29;42;;;;;
392;SABER1120121037203;56;52;57;44;42;46;48;47;;;;;
432;SABER1120121037204;61;63;49;42;46;57;62;52;;;;;
485;SABER1120121037205;63;62;56;52;56;66;60;70;;;;;
497;SABER1120121037206;59;71;58;54;58;55;65;77;;;;;
460;SABER1120121037207;57;57;67;45;49;66;60;59;;;;;
390;SABER1120121037208;52;46;49;39;53;62;42;47;;;;;
424;SABER1120121037209;54;68;44;41;42;60;59;56;;;;;
386;SABER1120121037210;52;52;46;37;53;54;49;43;;;;;
372;SABER1120121037211;48;46;42;37;44;50;45;60;;;;;
351;SABER1120121037212;52;41;49;26;46;50;50;37;;;;;
445;SABER1120121037213;63;57;51;50;49;55;52;68;;;;;
384;SABER1120121037214;59;46;49;45;47;47;40;51;;;;;
357;SABER1120121037215;50;57;38;34;42;52;44;40;;;;;
388;SABER1120121037216;50;47;55;50;51;52;37;46;;;;;
251;SABER1120121037217;38;29;36;23;26;35;24;40;;;;;
320;SABER1120121037218;46;40;28;34;48;47;42;35;;;;;
390;SABER1120121037219;56;49;53;37;53;47;47;48;;;;;
301;SABER1120121037220;35;33;40;37;42;41;36;37;;;;;
331;SABER1120121037221;54;43;44;35;42;46;32;35;;;;;
321;SABER1120121037222;50;34;39;34;34;49;44;37;;;;;
354;SABER1120121037223;52;46;42;36;45;45;49;39;;;;;
363;SABER1120121037224;48;43;47;45;45;50;43;42;;;;;
396;SABER1120121037225;56;47;42;41;53;56;44;57;;;;;
300;SABER1120121037226;35;40;33;33;42;44;40;33;;;;;
343;SABER1120121037227;46;51;42;41;51;41;36;35;;;;;
328;SABER1120121037228;46;40;42;26;46;46;42;40;;;;;
328;SABER1120121037229;35;37;46;34;44;49;44;39;;;;;
285;SABER1120121037230;41;18;44;22;39;37;42;42;;;;;
268;SABER1120121037231;27;40;28;27;42;38;40;26;;;;;
303;SABER1120121037232;38;37;42;37;39;45;28;37;;;;;
317;SABER1120121037233;46;43;38;37;39;37;42;35;;;;;
288;SABER1120121037234;41;37;40;22;33;41;39;35;;;;;
333;SABER1120121037235;46;47;31;37;53;40;42;37;;;;;
313;SABER1120121037236;44;43;45;26;39;41;18;57;;;;;
362;SABER1120121037237;50;46;40;49;46;45;36;50;;;;;
363;SABER1120121037238;48;46;49;38;51;55;33;43;;;;;
345;SABER1120121037239;50;37;44;48;42;42;42;40;;;;;
365;SABER1120121037240;54;62;42;32;44;48;48;35;;;;;
325;SABER1120121037241;41;34;41;37;46;44;42;40;;;;;
310;SABER1120121037242;46;51;31;29;39;35;39;40;;;;;
361;SABER1120121037243;52;49;46;41;37;42;44;50;;;;;
325;SABER1120121037244;52;37;46;35;46;46;23;40;;;;;
340;SABER1120121037245;56;37;54;22;42;45;42;42;;;;;
306;SABER1120121037246;46;43;38;40;36;32;36;35;;;;;
311;SABER1120121037247;46;37;38;41;39;40;33;37;;;;;
325;SABER1120121037248;48;34;44;39;44;32;39;45;;;;;
408;SABER1120121037249;52;57;40;39;48;40;44;88;;;;;
348;SABER1120121037250;52;40;42;34;49;49;39;43;;;;;
322;SABER1120121037251;48;33;46;32;48;49;33;33;;;;;
331;SABER1120121037252;44;40;40;38;49;38;43;39;;;;;
310;SABER1120121037253;44;43;34;36;36;35;42;40;;;;;
364;SABER1120121037254;54;51;38;52;46;48;42;33;;;;;
324;SABER1120121037255;56;40;42;44;46;28;42;26;;;;;
307;SABER1120121037256;31;43;45;34;46;43;42;23;;;;;
365;SABER1120121037257;59;52;47;40;39;45;48;35;;;;;
419;SABER1120121037258;52;49;58;41;61;50;49;59;;;;;
370;SABER1120121037259;61;47;42;34;46;40;49;51;;;;;
433;SABER1120121037260;52;54;54;43;58;50;52;70;;;;;
329;SABER1120121037261;46;41;42;31;46;45;39;39;;;;;
363;SABER1120121037262;52;51;47;34;46;38;52;43;;;;;
400;SABER1120121037263;50;60;42;30;54;52;52;60;;;;;
298;SABER1120121037264;44;40;40;29;36;37;29;43;;;;;
436;SABER1120121037265;57;59;57;50;63;56;52;42;;;;;
333;SABER1120121037266;48;43;40;37;39;42;49;35;;;;;
351;SABER1120121037267;50;49;50;42;49;37;48;26;;;;;
375;SABER1120121037268;48;48;42;41;41;53;45;57;;;;;
356;SABER1120121037269;52;35;42;37;43;44;57;46;;;;;
387;SABER1120121037270;62;51;55;45;41;51;42;40;;;;;
370;SABER1120121037271;56;45;39;49;43;45;51;42;;;;;
465;SABER1120121037272;54;63;53;52;61;65;61;56;;;;;
369;SABER1120121037273;50;35;39;60;45;56;42;42;;;;;
388;SABER1120121037274;48;48;44;49;53;37;61;48;;;;;
378;SABER1120121037275;46;51;46;60;47;51;34;43;;;;;
392;SABER1120121037276;52;51;50;60;45;49;42;43;;;;;
382;SABER1120121037277;56;45;46;45;47;54;38;51;;;;;
409;SABER1120121037278;54;57;47;47;49;48;48;59;;;;;
419;SABER1120121037279;54;60;54;45;49;47;57;53;;;;;
344;SABER1120121037280;48;54;48;36;49;32;42;35;;;;;
277;SABER1120121037281;46;46;40;33;42;40;7;23;;;;;
360;SABER1120121037282;52;41;44;47;42;35;51;48;;;;;
365;SABER1120121037283;56;49;56;36;47;38;43;40;;;;;
453;SABER1120121037284;54;66;57;57;53;53;57;56;;;;;
378;SABER1120121037285;57;49;42;35;53;51;45;46;;;;;
330;SABER1120121037286;48;54;40;34;39;44;36;35;;;;;
424;SABER1120121037287;59;62;48;55;51;53;49;47;;;;;
344;SABER1120121037288;48;43;42;29;46;49;47;40;;;;;
339;SABER1120121037289;54;49;42;30;37;48;37;42;;;;;
363;SABER1120121037290;54;43;52;32;46;39;51;46;;;;;
374;SABER1120121037291;39;49;45;46;53;52;47;43;;;;;
387;SABER1120121037292;39;52;55;49;49;51;42;50;;;;;
325;SABER1120121037293;50;34;41;35;39;45;39;42;;;;;
477;SABER1120121037294;50;62;47;50;60;52;68;88;;;;;
380;SABER1120121037295;57;43;40;33;45;55;57;50;;;;;
353;SABER1120121037296;63;49;45;32;42;50;29;43;;;;;
405;SABER1120121037297;61;60;51;50;36;50;52;45;;;;;
349;SABER1120121037298;54;46;46;41;42;44;33;43;;;;;
435;SABER1120121037299;56;54;54;57;49;57;60;48;;;;;
352;SABER1120121037300;48;37;44;32;49;51;51;40;;;;;
411;SABER1120121037301;57;54;55;55;47;38;40;65;;;;;
391;SABER1120121037302;52;47;55;48;44;45;44;56;;;;;
346;SABER1120121037303;48;54;50;36;44;45;29;40;;;;;
450;SABER1120121037304;57;68;42;26;58;59;72;68;;;;;
360;SABER1120121037305;52;46;45;43;34;45;44;51;;;;;
409;SABER1120121037306;59;52;51;43;53;49;42;60;;;;;
377;SABER1120121037307;52;48;48;37;47;51;48;46;;;;;
353;SABER1120121037308;46;42;53;41;45;44;42;40;;;;;
435;SABER1120121037309;56;66;51;49;55;49;64;45;;;;;
373;SABER1120121037310;62;45;48;41;55;37;42;43;;;;;
400;SABER1120121037311;50;57;44;41;51;47;54;56;;;;;
